Bytes_Transferred,Country,IP,Sport,Status_Code,Time_Elapsed,Timestamp,User_Agent
8360,Kenya,110.14.66.37,Wrestling,200,146,08/11/2023:08:24:09,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
6819,South Africa,187.90.93.212,Tennis,200,854,19/06/2023:23:43:38,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
1669,Russia,190.128.141.111,Table Tennis,200,698,14/02/2023:06:50:49,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
3718,Gabon,138.67.216.233,Taekwondo,200,545,19/12/2023:06:27:29,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
510,Iraq,90.157.43.40,Judo,200,691,10/10/2023:21:32:33,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
6954,Malawi,52.192.153.209,Tennis,200,945,02/12/2023:16:38:09,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
8115,Serbia,23.21.90.76,Sport Climbing,200,635,01/12/2023:00:18:16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
1199,Zimbabwe,86.205.176.162,Triathlon,200,80,07/09/2023:20:17:02,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
3762,Sudan,170.166.200.126,Gymnastics,200,557,27/03/2023:08:11:50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
1831,Ireland,234.163.250.48,Triathlon,200,458,24/06/2023:22:36:06,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
3554,Argentina,45.186.43.107,Cycling,200,774,12/08/2023:03:48:24,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
7085,Finland,152.200.251.59,Hockey,200,440,27/08/2023:19:37:59,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
8909,Jamaica,232.160.126.144,Judo,404,536,23/01/2023:11:36:54,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2835,United States,139.120.247.61,Table Tennis,200,593,06/08/2023:02:19:54,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
2120,South Korea,6.30.235.67,Handball,404,147,27/12/2023:11:31:03,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
2223,Switzerland,238.225.233.198,Cycling,404,489,11/09/2023:08:53:25,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
551,Zimbabwe,200.128.210.228,Boxing,500,271,30/03/2023:10:29:47,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
7469,Cameroon,133.172.27.239,Gymnastics,200,524,07/10/2023:22:47:52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
8973,Slovakia,226.56.143.57,Gymnastics,404,295,22/02/2023:19:20:45,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
719,Turkey,175.188.147.2,Rugby,404,957,09/02/2023:10:07:41,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
7763,China,148.167.193.245,Hockey,200,708,12/10/2023:08:35:44,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
1595,Ivory Coast,123.9.148.163,Cycling,200,339,06/09/2023:20:35:12,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
4351,Thailand,38.221.164.78,Cycling,200,834,07/05/2023:18:31:52,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
4190,Philippines,195.175.190.89,Cycling,200,503,01/01/2023:18:18:28,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
4188,Lesotho,119.241.230.138,Rugby,200,820,19/08/2023:10:18:00,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
8908,Italy,67.106.163.239,Sailing,200,605,11/12/2023:05:18:43,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
6838,Guinea,77.253.131.158,Table Tennis,200,994,07/04/2023:16:17:43,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
5111,Saudi Arabia,147.21.3.125,Shooting,200,528,11/02/2023:02:53:44,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
1531,Honduras,239.175.203.254,Shooting,200,945,08/05/2023:13:22:37,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
2763,Norway,230.153.172.68,Weightlifting,200,902,22/07/2023:16:18:21,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
836,Venezuela,119.246.138.217,Gymnastics,200,727,26/07/2023:15:22:19,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
2873,Uganda,217.4.65.241,Basketball,404,624,22/09/2023:21:53:16,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
9121,Seychelles,76.38.193.166,Sport Climbing,200,978,04/07/2023:02:37:50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
6452,Italy,147.149.115.183,Taekwondo,200,969,03/12/2023:08:15:48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
2157,Ireland,246.123.241.101,Taekwondo,404,823,22/09/2023:01:42:08,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
9243,Singapore,191.96.73.98,Sport Climbing,404,293,25/11/2023:00:32:44,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
6208,Rwanda,48.52.163.51,Table Tennis,200,198,16/07/2023:11:20:43,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
9598,Greece,217.147.209.192,Hockey,200,645,20/09/2023:04:10:22,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
8799,Senegal,75.178.170.134,Gymnastics,200,315,09/10/2023:18:30:27,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
687,Pakistan,231.44.244.133,Cycling,200,28,15/06/2023:15:52:45,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
7340,Burundi,21.18.138.15,Badminton,200,657,04/11/2023:14:13:50,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
4607,Bulgaria,80.100.225.216,Gymnastics,200,975,29/06/2023:21:31:18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
2351,Mali,255.177.140.221,Handball,200,373,07/08/2023:02:07:32,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
121,Slovakia,252.144.184.18,Gymnastics,404,393,11/03/2023:20:52:30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
9455,Cameroon,67.223.130.5,Tennis,200,378,07/06/2023:01:25:22,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
5718,Sri Lanka,97.233.247.153,Triathlon,200,396,21/12/2023:16:57:11,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
5470,Kenya,42.176.106.233,Archery,200,440,21/08/2023:10:57:53,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
2914,Namibia,11.164.218.109,Gymnastics,200,224,24/02/2023:20:38:21,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
2196,Honduras,110.176.252.39,Basketball,200,512,02/02/2023:19:45:34,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
492,Angola,101.206.216.233,Table Tennis,200,414,19/11/2023:19:24:13,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
3155,Sri Lanka,168.2.61.71,Gymnastics,200,234,29/01/2023:17:11:57,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
8284,Liberia,170.235.153.150,Rowing,404,431,14/01/2023:05:09:22,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
5746,Japan,204.185.166.144,Boxing,200,360,24/04/2023:05:34:51,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
1540,Algeria,24.124.2.24,Athletics (Track and Field),404,302,05/11/2023:13:46:38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
5805,Bangladesh,38.152.157.200,Football,404,106,21/11/2023:17:05:51,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
1258,Kenya,210.124.65.113,Boxing,200,679,10/10/2023:21:23:27,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
3869,Uganda,244.108.130.122,Fencing,404,989,06/05/2023:17:10:11,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
3377,Pakistan,52.173.140.219,Volleyball,200,999,15/07/2023:08:43:56,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
927,Australia,166.65.117.224,Volleyball,200,245,07/02/2023:06:51:52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
822,New Zealand,160.69.108.148,Weightlifting,200,157,20/06/2023:05:37:44,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
7670,Burkina Faso,19.230.140.250,Sport Climbing,200,413,26/04/2023:18:13:13,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
7135,Somalia,90.139.198.216,Archery,404,722,03/03/2023:23:24:02,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
649,Mexico,113.198.54.167,Skateboarding,404,142,20/03/2023:14:50:20,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
249,Somalia,232.51.141.161,Table Tennis,200,8,18/11/2023:13:18:24,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
8412,Burundi,143.166.30.45,Rugby,404,931,11/12/2023:01:13:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
10000,Belgium,26.204.7.121,Handball,200,826,17/02/2023:22:39:48,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
8113,Ghana,153.78.217.178,Canoeing,200,742,17/10/2023:18:56:15,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
507,Benin,195.0.192.223,Weightlifting,404,686,02/07/2023:06:26:10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
1480,Somalia,101.15.149.17,Triathlon,200,33,28/08/2023:03:08:23,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
1463,Trinidad and Tobago,41.24.223.144,Triathlon,500,315,26/12/2023:12:04:15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
1368,Slovakia,167.187.223.47,Athletics (Track and Field),200,219,25/02/2023:16:42:39,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
6006,Germany,223.230.43.77,Boxing,200,874,15/04/2023:12:52:08,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
5335,Morocco,110.140.56.169,Table Tennis,200,78,27/06/2023:16:11:38,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
4701,Honduras,105.250.220.222,Fencing,200,594,07/02/2023:16:00:01,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
3706,Belarus,42.75.133.135,Archery,200,965,27/03/2023:19:10:35,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
8967,Cameroon,54.243.182.230,Sport Climbing,404,2,02/08/2023:09:13:40,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
1154,Turkey,75.146.31.0,Tennis,500,34,25/10/2023:14:33:27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
4110,Algeria,0.229.255.254,Shooting,200,182,08/04/2023:04:26:14,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
2708,Paraguay,7.48.84.114,Tennis,404,176,18/12/2023:07:56:16,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
5293,India,131.55.60.46,Judo,200,529,30/11/2023:13:29:41,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
2290,Iran,128.49.210.36,Boxing,200,24,29/06/2023:05:28:43,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
7399,South Korea,65.74.66.193,Cycling,200,947,21/06/2023:19:06:57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
5857,Burundi,30.131.170.94,Skateboarding,200,102,16/03/2023:12:07:40,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
1449,Switzerland,183.189.81.38,Judo,200,309,08/07/2023:02:55:38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
5961,Somalia,93.157.59.32,Weightlifting,200,330,02/08/2023:21:07:41,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
9832,Germany,10.103.146.131,Weightlifting,200,58,15/08/2023:03:44:26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
1086,Bangladesh,97.183.6.221,Taekwondo,404,963,14/05/2023:02:52:26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
3357,Sri Lanka,183.228.253.101,Judo,404,999,21/05/2023:11:27:04,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
5731,Honduras,119.41.16.173,Wrestling,200,79,21/05/2023:05:58:08,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
2069,Mexico,7.124.136.141,Hockey,500,673,16/04/2023:19:23:35,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
8325,Barbados,22.237.2.138,Archery,200,388,06/07/2023:09:10:10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
576,Serbia,40.176.83.43,Taekwondo,200,988,16/04/2023:15:11:47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
3107,Russia,154.73.114.20,Wrestling,404,517,12/03/2023:03:26:46,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
8297,Democratic Republic of the Congo,41.18.234.235,Archery,200,83,14/07/2023:14:18:19,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
3739,Malawi,211.167.27.130,Table Tennis,200,356,08/10/2023:18:08:07,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
4584,Hungary,226.252.81.227,Canoeing,200,280,02/05/2023:12:57:47,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
4989,Palestine,184.226.61.189,Taekwondo,200,918,02/11/2023:01:49:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
4453,Mauritius,37.167.182.73,Skateboarding,200,536,24/11/2023:05:38:38,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
1321,Portugal,230.205.35.164,Tennis,200,6,28/11/2023:23:57:21,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
3004,Democratic Republic of the Congo,67.253.2.94,Weightlifting,404,143,09/03/2023:03:17:54,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
4110,Tanzania,169.88.0.63,Badminton,404,904,21/02/2023:03:53:26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
5425,Zambia,67.206.0.226,Weightlifting,200,970,19/10/2023:15:43:16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
513,Sierra Leone,104.173.39.142,Tennis,200,608,14/12/2023:18:38:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
6527,Tanzania,209.206.185.116,Weightlifting,200,508,26/07/2023:11:56:52,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
5439,Morocco,19.7.113.10,Archery,200,643,16/03/2023:19:27:08,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
5779,Tanzania,8.24.105.82,Wrestling,200,397,25/02/2023:06:28:13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
1170,Argentina,67.235.239.13,Football,200,961,03/07/2023:19:38:43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
8809,Bulgaria,255.116.36.243,Rowing,200,778,27/04/2023:05:47:48,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
2277,Mali,122.133.6.176,Rowing,200,885,28/03/2023:15:08:21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
7213,Spain,214.189.69.185,Football,200,4,12/11/2023:04:28:52,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1146,Lesotho,82.210.15.89,Taekwondo,200,98,26/08/2023:21:37:24,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
6255,Mexico,6.124.25.223,Fencing,200,651,29/12/2023:16:11:04,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
9461,Norway,150.82.48.227,Archery,200,206,27/06/2023:00:38:55,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
7702,Switzerland,75.114.35.71,Athletics (Track and Field),200,999,28/04/2023:22:21:19,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
7706,Gabon,235.90.40.15,Rowing,404,56,28/04/2023:15:01:28,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
